sentence,doc
各级 党校 的 工作 ， 都 要 自觉 同党 和 国家 的 大局 联系 起来,Jiang3
各级 党校 的 同志 都 要 从 国内外 形势 的 发展 和 党 的 建设 的 实际 要求 出发 ， 兢兢业业 地 做好 工作 ， 为 培养 中青年 领导干部 多 作 贡献,Jiang3
建设 好 我们 的 党 ， 首先 要 提高 党 的 各级 领导干部 的 思想 政治 素质 ， 特别是 要 努力 提高 中青年 领导干部 的 思想 政治 素质 ， 使 之 成为 忠诚 于 马克思主义 、 坚持 走 有 中国 特色 社会主义 道路 、 会 治 党 治国 的 新一代 政治家,Jiang3
广大 中青年 干部 是 我们 党 和 国家 的 希望 ， 代表 着 我们 党 和 国家 的 未来,Jiang3
培养 中青年 领导干部 的 工作 ， 不仅 要 抓紧 ， 而且 要 抓好,Jiang3
在 这个 问题 上 ， 我们 一定 要 十分 清醒 、 十分 坚定,Jiang3
第一 ， 要 大力 加强 中青年 领导干部 的 党性 修养 ， 使 他们 始终 坚持 全心全意 为人民服务 的 根本 宗旨,Jiang3
广大 中青年 领导干部 要 通过 对 党 的 历史 和 马克思主义 党建 理论 的 系统 学习 ， 通过 党性 党风 教育 ， 不断 提高 自身 的 政治 素质,Jiang3
最 重要 的 是 要 树立 全心全意 为人民服务 的 思想 ， 一辈子 始终不渝,Jiang3
党 的 事业 需要 中青年 干部 ， 当 干部 总得 有 一定 的 岗位 和 权力 ， 但 中青年 干部 自己 不能 整天 想 着 当 大官 ， 而 应该 多 想想 怎么 为 党 和 人民 干 一番 事业,Jiang3
有的 人 整天 想 着 升官 ， 最后 发展 到 跑 官 、 要 官 、 买 官 ， 这是 根本 违背 党 的 宗旨 的,Jiang3
这种 歪风邪气 ， 必须 坚决 制止,Jiang3
党 和 人民 殷切 希望 广大 中青年 领导干部 自觉 加强 党性 修养 ， 要 胸 有 大志 ， 脚踏实地 ， 诚心诚意 为 人民 谋 利益 ； 要 牢固 树立 正确 的 世界观 、 人生观 、 价值观 ， 严以律己 ， 以身作则 ， 经得起 权力 、 金钱 、 美色 的 考验 ， 坚决 抵制 各种 腐败 行为 和 错误 思潮 ； 要 坚持 发扬 民主 ， 密切 联系群众 ， 勇于 开展 批评 和 自我批评 ， 坚决 反对 官僚主义 、 形式主义 ， 做 一 名 党 的 好 干部 、 人民 的 好 公仆,Jiang3
第二 ， 要 大力 拓宽 中青年 领导干部 的 视野 ， 使 他们 善于 观察 世界 大势 和 正确 把握 时代 要求,Jiang3
我们 党 在 创立 的 时候 ， 就是 由 一批 先进 的 知识分子 ， 传播 马克思列宁主义 ， 并 努力 把 马克思列宁主义 这 一 最 先进 的 思想 同 工人阶级 这个 中国 最 先进阶级 的 斗争 实践 结合 起来 ， 代表 着 中国 和 世界 进步 的 时代 潮流,Jiang3
中国共产党 在 中国 各族 人民 的 心目 中 ， 总是 社会 进步 的 象征 、 民族 兴盛 的 希望,Jiang3
党 的 十一届 三中全会 以来 ， 我们 党 在 邓小平 理论 指导 下 ， 坚持 解放 思想 、 实事求是 的 思想 路线 ， 深刻 总结 我国 和 其他 国家 建设 社会主义 的 历史 经验 ， 适应 时代 进步 的 潮流 ， 大胆 地 进行 改革开放 ， 以 宽广 的 胸怀 学习 和 借鉴 世界 各国 包括 资本主义 国家 创造 的 一切 进步 成果 ， 领导 全国 人民 开创 了 建设 有 中国 特色 社会主义 的 新 局面,Jiang3
在 世界 社会主义 遭受 严重 挫折 的 时候 ， 我们 党 能够 继续 执政 和 发展 ， 社会主义 在 中国 能够 充满 新 的 生机 ， 这是 一个 重要 原因 ， 也是 一 条 宝贵 经验,Jiang3
全党 同志 特别是 中青年 领导干部 务必 加强 学习 和 实践 ， 使 自己 具有 开阔 的 视野 ， 学会 敏锐 地 观察 世界 政治 、 经济 、 科技 、 文化 等 各种 变化 ， 始终 走 在 时代 发展 、 改革开放 和 现代化 建设 的 前列,Jiang3
历史 上 ， 不 看 世界 发展 的 大势 ， 固步自封 ， 作茧自缚 ， 导致 国家 和 民族 衰亡 的 例子 比比皆是,Jiang3
例如 ， 清朝 从 一六四四年 到 一九一一年 共 延续 了 二百六十八年,Jiang3
从 一六六二年 到 一七九五年 是 史 称 的 “ 康 乾 盛世 ”,Jiang3
在 这个 时期 ， 中国 的 经济 水平 在 世界 上 是 领先 的,Jiang3
乾隆末年 ， 中国 经济 总量 居 世界 第一位 ， 人口 占 世界 三分之一 ， 对外贸易 长期 出超,Jiang3
也 正是 在 这 一 时期 ， 西方 发生 了 工业革命 ， 科学技术 和 生产力 快速 发展,Jiang3
但是 ， 当时 的 清朝 统治者 却 不 看 这个 世界 的 大 变化 ， 夜郎自大 ， 闭关自守 ， 拒绝 学习 先进 的 科学技术,Jiang3
最后 ， 在 短短 一百多年 的 时间 里 ， 就 大大 落后 于 西方 国家 ， 直至 在 西方 列强 的 坚船 利炮 面前 不堪一击,Jiang3
这个 历史 教训 刻骨铭心 啊,Jiang3
我们 现在 这 代 中青年 领导干部 是 在 改革开放 的 环境 中 成长 起来 的 ， 总的说来 ， 具有 知识 比较 广博 、 视野 比较 开阔 、 思想 比较 活跃 等 优点,Jiang3
但是 ， 这 并不 等于 就 已经 对 世界 发展 的 大势 和 时代 进步 的 原因 具备 了 科学 的 认识 ， 还 需要 在 刻苦 学习 和 工作 实践 中 不断 提高,Jiang3
党校 在 培训 中青年 领导干部 时 ， 要 使 他们 对 当代 世界 经济 、 政治 、 科技 、 法制 、 军事 等 有 较 深刻 的 了解 和 把握 ， 努力 培育 他们 的 世界 眼光 ， 使 他们 不断 增强 对 世界 的 了解 和 分析 判断 能力,Jiang3
这 一点十分 重要,Jiang3
第三 ， 要 大力 培养 中青年 领导干部 的 战略 思维 能力 ， 使 他们 善于 从 实际 出发 不断 研究 解决 改革 发展 稳定 中 的 重大 问题,Jiang3
我们 党 高度 重视 理论 学习 和 研究 ， 就是 为了 用 正确 的 理论 去 指导 实际 问题 的 解决,Jiang3
坚持 理论 联系实际 ， 注重 研究 带 全局性 的 战略 问题 ， 是 我们 党 的 优良 传统,Jiang3
我们 现在 家大业大 ， 工作 头绪 多 、 任务 重 ， 面临 的 问题 十分 复杂 ， 而且 层出不穷,Jiang3
如果 我们 的 领导干部 对 理论 学习 不 重视 ， 对 重大 实际 问题 不 进行 战略性 思考 和 研讨 ， 是 很难 做好 领导 工作 的 ， 而且 是 很 危险 的,Jiang3
党 的 十五大 号召 全党 同志 ， 一定 要 以 我国 改革开放 和 现代化 建设 的 实际 问题 、 以 我们 正在 做 的 事情 为 中心 ， 着眼 于 马克思主义 理论 的 运用 ， 着眼 于 对 实际 问题 的 理论 思考 ， 着眼 于 新 的 实践 和 新 的 发展,Jiang3
这项 任务 十分 重要 ， 我们 做 得 还 很 不够 ， 要 大大 加强 起来,Jiang3
如果 我们 各级 领导干部 包括 中青年 领导干部 都 能 坚持 这样 做 ， 并 不断 取得 新 的 成绩 ， 我们 党 的 事业 和 各项 工作 就 能 不断 开拓 新 的 境界,Jiang3
党校 要 按照 这个 要求 来 培养 中青年 领导干部 ， 通过 一系列 调查研究 和 战略 问题 研讨 ， 帮助 他们 增长 研究 解决 重大 现实 问题 的 才干 ， 养成 对 重大 现实 问题 进行 战略 思考 的 能力,Jiang3
第四 ， 归根到底 ， 要 大力 提高 中青年 领导干部 的 理论 素养 ， 使 他们 真正 掌握 马克思主义 的 立场 、 观点 、 方法,Jiang3
马克思主义 是 科学 ， 是 我们 的 思想 政治 信仰,Jiang3
马克思主义 传入 中国 以来 ， 在 同 中国 实际 相 结合 的 过程 中 实现 了 两次 历史性 飞跃 ， 产生 了 毛泽东思想 、 邓小平 理论 两 大 理论 成果,Jiang3
马克思列宁主义 、 毛泽东思想 、 邓小平 理论 是 一脉相承 的 统一 的 科学 体系 ， 是 我们 党 的 指导思想,Jiang3
邓小平 理论 对于 解决 当代 中国 社会主义 的 前途 命运 问题 具有 直接 的 指导 意义,Jiang3
经过 这几年 持续 深入 开展 的 理论 武装 工作 ， 全党 对 邓小平 理论 的 学习 取得 了 一定 的 进步 ， 但 不能 估计 过高,Jiang3
现在 四十岁 上下 的 年轻 干部 ， 一般 都 接受 了 马克思主义 和 党 的 优良 传统 的 教育 ， 但 还 不够 系统 、 扎实,Jiang3
他们 对 中国 的 历史 和 现状 有 不少 了解 ， 但 还 不够 深入 、 广泛,Jiang3
他们 也 经受 了 一定 的 党内 生活 和 社会实践 的 锻炼 ， 但 还 不够 全面 、 严格,Jiang3
也就是说 ， 这 一代 年轻 干部 ， 还 缺乏 马克思主义 基本 理论 的 扎实 功底 ， 缺乏 对 中国 历史 和 现实 的 系统 了解 ， 缺乏 党内 生活 和 艰苦 环境 的 严格 锻炼,Jiang3
缺 什么 就要 补 什么,Jiang3
理论 知识 、 历史 知识 可以 通过 书本 学习 来 获得 ， 品格 、 意志 的 锻炼 主要 靠 在 艰苦 的 实践 中 去 解决,Jiang3
努力 提高 各级 领导干部 特别是 中青年 领导干部 的 马克思主义 理论 水平 ， 是 党 的 事业 不断 开拓 前进 的 必然 要求 ， 也是 中青年 领导干部 自身 成长 的 必然 要求,Jiang3
党校 要 始终 把 马克思列宁主义 、 毛泽东思想 、 邓小平 理论 作为 各 门 课程 的 理论 基础,Jiang3
要 重点 学习 《 邓小平 文选 》 ， 学习 党 的 十一届 三中全会 以来 党 和 国家 的 重要 文献 ， 同时 精读 马克思 、 恩格斯 、 列宁 和 毛泽东 同志 的 重要 著作,Jiang3
要 使 领导干部 既 能够 始终 坚持 并 正确 运用 马克思主义 基本原理 ， 又 能够 不断 吸取 新 经验 新 思想 ， 不断 增强 科学 精神 和 创新 精神 ， 敢于 和 善于 创造性 地 开展 工作,Jiang3
各级 领导干部 特别是 中青年 领导干部 都 具备 了 这样 的 理论 素养 ， 我们 未来 的 事业 就 大有 希望 了,Jiang3
全党 同志 特别是 高级 干部 ， 要 有 战略 眼光 ， 要 有 老一辈 无产阶级 革命家 的 那种 高瞻远瞩 和 宽阔 胸襟 ， 切实 把 培养 造就 一大批 适应 新世纪 要求 的 中青年 领导干部 这项 重大 政治 任务 完成 好,Jiang3
作出 了 党 和 人民 满意 的 工作 业绩 ， 培养 了 党 和 人民 放心 的 接班人 ， 我们 才 算 完成 了 自己 的 历史 使命,Jiang3
这 方面 的 工作 ， 中央 已经 作出 了 部署 ， 大家 都 要 认真 贯彻 落实,Jiang3
这里 ， 我 要 强调 三点,Jiang3
第一 ， 选人 不拘一格 ， 用人 用其所长,Jiang3
这是 古今中外 成功 的 用人 之 道,Jiang3
选拔 中青年 领导干部 ， 要 解放 思想 ， 坚决 破除 论资排辈 、 求全责备 、 迁就 照顾 等 陈旧 落后 的 观念 ， 不拘一格 选 人才,Jiang3
选拔 干部 当然 要 讲 台阶 、 论 资历,Jiang3
必要 的 台阶 和 资历 是 干部 积累 领导 经验 所 需要 的,Jiang3
但是 ， 千万 不能 搞 形式主义 、 千篇一律 ， 应该 是 讲 台阶 而 不 抠 台阶 ， 论 资历 而 不 唯 资历,Jiang3
如果 台阶 过细 过 繁 ， 太 看重 资历 ， 优秀 人才 怎么 脱颖而出,Jiang3
年轻人 肯定 有 缺点 和 不足,Jiang3
看 人 要 看 大节 、 看 主流 、 看 发展 ， 不能 求全责备,Jiang3
有 缺点 和 不足 ， 关键 是 要 帮助 他们 改正 和 弥补,Jiang3
改正 和 弥补 了 ， 就 好,Jiang3
用人 用其所长 ， 就是 要 扬长避短 ， 善用 他 的 特长 ， 把 他 放 到 最 适合 于 发挥 他 的 优势 的 岗位 上,Jiang3
这 对 干部 本人 、 对 党 的 事业 都 有 好处,Jiang3
用 非 所长 ， 对 干部 本人 、 对 党 的 事业 都是 一种 损失,Jiang3
通才 和 全才 毕竟 是 少数,Jiang3
但是 ， 我们 的 高级 干部 ， 特别是 各地区 各 部门 的 主要 负责人 ， 是 负责 全面 工作 的 ， 他们 的 知识 和 才干 应该 力求 全面 ， 既 懂 自然科学 知识 ， 又 懂 社会科学 知识 ， 既有 丰富 的 书本 知识 ， 又 有 丰富 的 实践 经验 ， 这样 才能 把 全面 的 领导 工作 担当 好,Jiang3
任用 干部 ， 要 坚持 德才兼备 的 原则,Jiang3
具有 坚定 的 政治 立场 和 信念 ， 具有 真才实学 和 开拓 精神 ， 这些 都是 基本 要求,Jiang3
但是 ， 德 和 才 都 不是 抽象 的 ， 而是 具体 的,Jiang3
衡量 一 名 干部 是否 符合 德才 标准 ， 既要 看 本人 素质 ， 更 要 看 工作 实绩,Jiang3
我国 有 十二亿 多 人口 ， 我们 党 有 六千三百多万 党员 ， 各类 干部 有 四千一百多万 人 ， 人才 肯定 是 有的 ， 关键 看 我们 的 工作 做 得 怎么样,Jiang3
要 大力 拓宽 知 人 识 人 渠道 ， 搞 五湖四海 ， 走 群众路线,Jiang3
我们 的 原则 应该 是 ： 坚持 任人唯贤 ， 反对 任人唯亲 ； 既要 德才兼备 ， 又 不求全责备 ； 既要 坚持 标准 ， 又要 不拘一格,Jiang3
要 不断 深化 干部 人事 制度 改革 ， 形成 干部 能上能下 的 机制 ， 用 制度 为 优秀 年轻 干部 脱颖而出 、 健康 成长 创造 良好 的 环境 和 条件,Jiang3
第二 ， 中青年 领导干部 的 健康 成长 ， 自身 努力 是 内因 ， 党组织 培养 是 外因 ， 内因 与 外因 要 紧密 结合,Jiang3
培养 ， 在 干部 的 成长 过程 中 有着 重要 作用,Jiang3
一些 好的 苗子 ， 如果 我们 没有 及时 发现 ， 并 有 计划 地 进行 培养 锻炼 ， 也 可能 就 自生自灭 了,Jiang3
对于 看准 了 的 、 有 发展 潜力 的 苗子 ， 一定 要 精心 加以 培养,Jiang3
培养 不是 溺爱 ， 也 不能 拔苗助长 ， 而是 要 真正 让 年轻 干部 在 工作 实践 中 得到 艰苦 的 磨炼 ， 增长 才干 和 胆识,Jiang3
培养 有 多种 方式,Jiang3
理论 教育 和 学习 是 培养 ， 基层 锻炼 是 培养 ， 使用 也是 培养 ， 而且 是 更 重要 的 培养,Jiang3
一 名 领导干部 的 思想 水平 、 工作 能力 和 领导 才能 ， 需要 在 领导 工作 的 实践 中 形成,Jiang3
没有 一定 的 领导 岗位 这个 舞台 ， 领导 才能 就 无法 提高 ， 也 难以 真正 考察 和 识别 干部,Jiang3
对 那些 基本 素质 具备 的 中青年 干部 ， 要 大胆 放 到 相应 的 领导 岗位 上去,Jiang3
实践 证明 ， 把 年轻 干部 放 到 一些 关键 岗位 、 艰苦 环境 和 情况 复杂 、 矛盾 突出 、 困难 较多 的 地方 去 培养 锻炼 ， 对 他们 的 提高 和 成熟 很 有 好处,Jiang3
凡是 在 这些 地方 和 岗位 作出 实绩 的 ， 就 继续 提拔 使用,Jiang3
不愿 到 困难 的 地方 去 ， 或 去 了 干 不 出 成绩 ， 就 不是 优秀 干部 ， 就 不能 提拔 重用,Jiang3
领导干部 必须 经受 考验,Jiang3
年轻 干部 如果 不知 艰苦 ， 不 经过 摔打 ， 很 可能 就 成为 温室 里 的 花朵 ， 是 经不起 什么 风浪 的,Jiang3
从 积累 领导 经验 的 角度 讲 ， 使用 是 最好 的 培养 ， 是 提高 和 识别 干部 的 最好 方法,Jiang3
第三 ， 我们 从事 的 事业 是 空前 广大 的 ， 需要 的 人才 是 多方面 的,Jiang3
政治 、 经济 、 文化 、 科技 、 教育 、 军事 、 外交 等 各 方面 工作 ， 都 需要 大批 高 素质 的 中青年 领导干部,Jiang3
无论 从事 什么 工作 的 干部 ， 政治 上 必须 合格,Jiang3
在 这个 前提 下 ， 还 必须 具备 所 从事 工作 的 专长,Jiang3
比如说 ， 加强 农业 基础 地位 ， 推进 科技兴农 ， 带领 农民 群众 致富 奔 小康 ， 就 需要 善于 做 新时期 农业 、 农村 、 农民 工作 的 人才 ； 推进 两个 根本性 转变 ， 推进 经济 结构 的 战略性 调整 ， 搞好 国有 企业 ， 就 需要 熟悉 宏观经济 、 熟悉 企业 工作 、 善于 驾驭 市场 的 人才 ； 进行 对外开放 ， 加入 世界贸易组织 ， 把 “ 引 进来 ” 和 “ 走 出去 ” 有机 结合 起来 ， 就 需要 懂得 国际 经济 、 了解 国际 经济法 、 熟悉 国外 市场 情况 的 人才 ； 开展 外交 工作 ， 维护 我国 的 主权 、 安全 和 利益 ， 就 需要 能够 坚持 党 的 外交 方针 政策 、 善于 开展 国际 交往 和 斗争 的 人才 ； 维护 祖国 统一 ， 反对 “ 台独 ” ， 加强 做 台湾 人民 的 工作 ， 就 需要 了解 台湾 情况 、 熟悉 台湾 民情 又 善于 开展 对 台 工作 的 人才 ； 迎接 世界 新 军事 变革 的 挑战 ， 加强 军队 革命化 、 现代化 、 正规化 建设 ， 就 需要 政治 思想 素质 过硬 、 懂得 现代 军事 的 人才 ； 如此 等等,Jiang3
总之 ， 党 和 人民 的 事业 需要 的 人才 是 多方面 的 、 全方位 的 ， 对 不同 领域 人才 的 要求 及其 成长 规律 也是 不同 的 ， 做好 优秀 中青年 领导干部 的 培养 选拔 工作 ， 要 针对 不同 部门 、 不同 工作 的 特点 来 进行,Jiang3
要 努力 形成 各 方面 人才 百舸争流 、 各显其能 的 局面,Jiang3
一批批 优秀 中青年 领导干部 茁壮 成长 ， 才能 得到 充分 发挥 ， 我们 的 事业 才有 不断 成功 的 把握,Jiang3
我 以上 说 的 三点 ， 也 可以 用 前人 的 三句 诗 来 表述 ： 第一句 是 龚自 珍[ 6] 的 “ 我 劝 天公重抖擞 ， 不拘一格 降 人才 ” ； 第二句 是 郑板桥[7] 的 “ 千磨 万击 还 坚劲 ， 任尔东 西南 北风 ” ； 第三句 是 朱熹[ 8] 的 “ 等闲 识 得 东 风面 ， 万紫千红 总是 春 ”,Jiang3
就是说 ， 培养 中青年 领导干部 ， 一 要 不拘一格 ， 二 要 加强 磨炼 ， 三 要 人才辈出,Jiang3
通过 党校 和 各种 类型 的 干部 学校 培训 干部 ， 是 培养 和 提高 干部 的 重要 途径,Jiang3
我们 党 成立 之 初 ， 就 曾 建议 和 帮助 孙中山 创办 黄埔军校 ， 并 提议 以 国共 合作 的 形式 举办 农民 运动 讲习 所 ， 为 当时 的 国民 革命 培养 干部,Jiang3
后来 ， 我们 党 又 创办 过 红军大学 、 抗日军政大学 等 ， 一直 到 延续 至今 的 党校,Jiang3
党 通过 这些 学校 培养 了 大批 治 党 治国 治军 的 人才,Jiang3
一九四三年八月八日 ， 毛泽东 同志 在 中央党校第二部 开学 典礼 上 讲话 指出 ： “ 我们 办 党校 ， 就是 要 使 我们 同志 的 政治 水平 和 理论 水平 提高 一 步 ， 使 我们 党 更加 统一,Jiang3
” 这次 中央 制定 了 《 关于 面向 二十一世纪 加强 和 改进 党校 工作 的 决定 》 ， 进一步 明确 党校 教育 是 全国 各级 党政 领导干部 培训 轮训 的 主 渠道 ， 明确 党校 要 深化 教学 改革 以 全面 提高 领导干部 的 素质 ， 等等,Jiang3
各级党委 要 认真 贯彻 落实 这个 决定 ， 加强 对 党校 工作 的 领导 ， 充分 发挥 好 党校 在 培养 中青年 领导干部 中 的 作用,Jiang3
我 建议 各级 党委 的 主要 负责 同志 ， 不妨 到 党校 多 走走 ， 讲 讲课 ， 开开 座谈会 ， 参加 一些 重要 问题 的 研讨,Jiang3
我 到 中央 工作 以来 ， 多次 到 中央党校 开会 作 报告,Jiang3
中央 在 中央党校 举办 了 多次 省部级 主要 领导 同志 参加 的 研讨班 ， 我 都 同 大家 进行 了 座谈 并 发表 了 意见,Jiang3
这 不仅 有利于 同 大家 沟通 信息 、 统一思想 ， 对 我 自己 也是 一种 学习 和 提高,Jiang3
各级党委 的 主要 负责 同志 给 大家 讲 讲课 ， 把 自己 的 经验 、 想法 和 思考 的 问题 与 大家 交流 交流 ， 有利于 年轻 干部 的 成长,Jiang3
各级党委 要 帮助 党校 解决 一些 实际 问题 ， 为 加强 党校 的 教师 和 干部 队伍 的 思想 政治 业务 建设 、 加强 教学 手段 和 基础 设施 的 现代化 建设 积极 创造 条件,Jiang3
各级 党校 都 要 坚持 从严 治 校 ， 加强 教学 和 学员 的 管理 ， 不断 提高 教师 的 素质 和 教学 质量,Jiang3
许多 同志 都 反映 ， 脱产 到 党校 学习 一段 时间 很 有 必要 ， 也 很 有 收获 ， 但 在 时间 安排 上 ， 学习 和 工作 难免 会 存在 一些 矛盾,Jiang3
解决 这个 问题 ， 还是 要 靠 各级 党委,Jiang3
我们 正 处在 一个 重要 的 历史 时期 ， 改革 和 建设 的 任务 千头万绪 ， 不 学习 就 会 落后 于 时代 进步 的 潮流 ， 也 会 落后 于 人民群众,Jiang3
为了 做好 党 的 工作 ， 每 一 名 领导干部 都 必须 学习 、 学习 、 再 学习,Jiang3
各级 党委 都 要 从 党 的 事业 的 大局 来 考虑 干部 的 学习 问题 ， 合理 安排 好 工作 和 学习 的 时间 ， 保证 中青年 领导干部 到 党校 进行 脱产 培训 轮训,Jiang3
干部 在 党校 学习 的 状况 ， 应该 作为 干部 选拔 使用 的 重要 依据 ， 把 对 干部 的 培训 轮训 与 对 干部 的 使用 结合 起来,Jiang3
这 一 工作 ， 坚持 下去 ， 必 有 好处,Jiang3
我 衷心 希望 ， 各级 党校 不断 为 党 的 事业 作出 新 的 贡献,Jiang3
注释,Jiang3
[ 1] 见 邓小平 《 思想 路线 政治 路线 的 实现 要 靠 组织路线 来 保证 》 （ 《 邓小平 文选 》 第2卷 ， 人民出版社 1994年 版 ， 第191页 ）,Jiang3
[ 2]见 毛泽东 《 中国共产党 在 民族战争 中 的 地位 》 （ 《 毛泽东 选集 》 第2卷 ， 人民出版社 1991年 版 ， 第526页 ）,Jiang3
[ 3] 一九九九年三月二十四日 ， 以 美国 为首 的 北约 武装 干涉 南斯拉夫联盟共和国 内部 事务 ， 发动 了 科索沃 战争,Jiang3
五月七日 二十三时四十五分 （ 北京时间五月八日 五时四十五分 ） ， 从 美国本土空军基地 起飞 的 美军 战略 轰炸机 用 五枚 导弹 从 不同 角度 袭击 了 中国驻南联盟大使馆 ， 导致 我 三名 新闻记者 牺牲 ， 二十多名 使馆 人员 受伤 ， 馆舍 严重 毁坏,Jiang3
事件 发生 后 ， 中国政府 向 以 美国 为首 的 北约 提出 四点 严正 要求 ： （ 一 ） 公开 正式 向 中国政府 、 中国人民 和 中国 受害者 家属 道歉 ； （ 二 ） 对 北约 导弹 袭击 中国 驻 南斯拉夫联盟共和国大使馆 事件 进行 全面 彻底 的 调查 ； （ 三 ） 迅速 公布 调查 的 详细 结果 ； （ 四 ） 严惩 肇事者,Jiang3
在 中国人民 强烈 抗议 和 中国政府 严正 交涉 下 ， 美国 政府 作出 公开 正式 道歉 并 赔偿 ， 但 始终 坚持 “ 误炸 ” 的 说法 ， 未能 对 事件 真相 作出 令人 信服 的 解释,Jiang3
[ 4] 李登辉 ， 一九二三年 生 ， 台湾 台北县 人 ， 祖籍 福建 永定,Jiang3
一九八八年 至 二○○○年 任 中国国民党 主席 、 台湾 当局 “ 总统 ”,Jiang3
他 背离 一个 中国 原则 ， 进行 制造 “ 两个 中国 ” 、 “ 一中一台 ” 的 分裂 祖国 的 活动 ， 支持 纵容 “ 台独 ” 分裂 势力 ， 一九九九年七月 公然 抛 出 将 台湾海峡两岸 关系 歪曲 为 “ 国家 与 国家 ， 至少 是 特殊 的 国 与 国 的 关系 ” 的 “ 两国论 ” 分裂 主张,Jiang3
二○○○年下台 后 ， 继续 鼓吹 “ 台湾 建国 ” ， 大肆 进行 “ 台独 ” 分裂 活动 ， 成为 极端 “ 台独 ” 分裂 势力 的 总 代表,Jiang3
二○○一年 ， 被 中国国民党 开除 党籍,Jiang3
[ 5] 陈水扁 ， 一九五一年 生 ， 台湾 台南县 人 ， 祖籍 福建 诏安,Jiang3
一九八七年 加入 民主进步党,Jiang3
二○○○年 起 任 台湾 当局 “ 总统 ”,Jiang3
二○○二年 至 二○○四年 任 民主进步党 主席,Jiang3
长期 进行 “ 台独 ” 分裂 活动 ， 坚持 “ 台湾 是 一个 主权 独立 的 国家 ” 的 分裂 立场 ， 反对 一个 中国 原则 ， 鼓吹 “ 台湾 与 大陆 一边 一 国 ” 、 “ 中华民国 是 台湾 ” 等 分裂 主张 ， 图谋 通过 “ 宪政 改造 ” 和 “ 公民 投票 ” ， 制定 “ 台湾 新 宪法 ” ， 使 台湾 “ 成为 正常 、 完整 的 国家 ”,Jiang3
[ 6] 龚自珍 （ 一七九二 —— 一八四一 ） ， 清代 浙江仁 和 （ 今 浙江 杭州 ） 人,Jiang3
清代 思想家 、 文学家,Jiang3
本文 引语 见 龚自珍 《 己 亥 杂 诗 （ 其 一二五 ） 》,Jiang3
[ 7] 郑板桥 ， 即 郑燮 （ 一六九三 —— 一七六五 ） ， 清代 江苏 兴化 （ 今 江苏 兴化 ） 人,Jiang3
清代 书画家 、 文学家,Jiang3
本文 引语 见 郑燮 《 竹 石 》,Jiang3
[ 8] 朱熹 （ 一一三○ —— 一二○○ ） ， 南宋 徽州 婺源 （ 今 江西 婺源 ） 人,Jiang3
南宋 哲学家 、 教育家 、 文学家,Jiang3
本文 引语 见 朱熹 《 春日 》,Jiang3
( 1 ) * 这是 江泽民 同志 在 全国 党校 工作会议 上 的 讲话,Jiang3
扎扎实实 搞好 西部 大 开发 这项 世纪 工程 ( 1 ),Jiang3
（ 二○○○年六月二十日 ）,Jiang3
进行 西部 大 开发 ， 加快 中西部 地区 发展 ， 是 党中央 在 国际 形势 发生 新 的 变化 、 我国 经济 进入 一个 新 的 发展 时期 作出 的 重大 决策,Jiang3
从 国际 环境 看 ， 经济 全球化 趋势 加快 发展 ， 科技 进步 日新月异 ， 世界 经济 正在 进行 大 的 结构 调整 ， 国际 竞争 日益 激烈,Jiang3
从 国内 形势 看 ， 经过 二十多年 的 改革 和 发展 ， 我国 相继 实现 了 现代化 建设 的 第一步 和 第二步 战略 目标,Jiang3
经济 增长 逐渐 由 过去 的 数量 扩张型 变为 质量 效益型,Jiang3
同时 ， 也 出现 了 新 的 矛盾 和 问题 ： 主要 产品 产量 已 基本 满足 市场 需要 ， 需求 不足 成为 制约 经济 增长 的 主要矛盾 ； 经济 结构 、 产业 结构 、 城乡 结构 不 合理 的 问题 日益 突出 ， 影响 着 经济效益 和 竞争 能力 的 提高 ； 农民 收入 增长 缓慢 ， 农业 基础 需要 进一步 巩固 和 加强 ； 区域性 生态 环境保护 任务 艰巨 ， 人口 、 资源 、 环境 的 压力 日益 增大 ； 地区 经济 发展 差距 拉开 ， 中西部 贫困 地区 和 边远 民族 地区 亟待 加快 发展,Jiang3
我们 要 向 第三步 战略 目标 不断 迈进 ， 必须 继续 深化 改革 ， 扩大 开放 ， 推进 两个 根本性 转变 ， 加快 经济 结构 的 战略性 调整 ， 增强 经济 发展 的 后劲,Jiang3
实施 西部 大 开发 ， 将 为 二十一世纪 我国 经济 发展 开拓 新 的 广阔 空间 ， 是 保持 我国 经济 持续 快速 健康 发展 的 重大 战略 措施,Jiang3
西部 大 开发 创造 出 的 大量 投资 机遇 ， 将 有力 地 增强 对 经济 增长 的 拉动 ； 西部 地区 [ 1] 优势 资源 的 开发 和 东送 ， 将 为 中部 和 东部 地区 的 发展 提供 有力 的 支撑 ； 中西部 地区 人民群众 收入 水平 的 提高 ， 将 创造 巨大 的 市场 需求,Jiang3
加强 国内 经济 联合 ， 进一步 促进 生产力 的 合理 布局 ， 使 东 、 中 、 西部 地区 形成 各具特色 、 优势互补 的 经济 ， 将 大大 提高 我国 的 生产 社会化 水平 和 经济效益 、 竞争 能力 ， 有利于 我们 更 好 地 凝聚 全国 力量 参与 国际 竞争 和 拓展 国际 市场,Jiang3
西北 地区 是 中华民族 和 中华 文明 的 重要 发祥地,Jiang3
西北 地区 也是 古代 中华 文明 与 世界 文明 的 重要 交汇 处,Jiang3
